TYPE,CENTER TIME,START TIME,END TIME,USAGE,UNITS,NOTES,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,DAY,MONTH,YEAR
Electric usage,2020-05-26 05:37:30,2020-05-26 05:30:00,2020-05-26 05:44:00,0.08,kWh,,14.444444444444445,13.333333333333334,93.0,,3.0,0.0,30.188000000000002,0.0,,26,5,2020
Electric usage,2020-05-26 05:52:30,2020-05-26 05:45:00,2020-05-26 05:59:00,0.05,kWh,,14.555555555555555,13.333333333333334,92.4,,3.0,0.0,30.192,0.0,,26,5,2020
Electric usage,2020-05-26 06:07:30,2020-05-26 06:00:00,2020-05-26 06:14:00,0.09,kWh,,14.666666666666666,13.333333333333334,91.8,,3.0,0.0,30.194,0.0,,26,5,2020
Electric usage,2020-05-26 06:22:30,2020-05-26 06:15:00,2020-05-26 06:29:00,0.08,kWh,,14.777777777777779,13.333333333333334,91.2,,3.0,0.0,30.196,0.0,,26,5,2020
Electric usage,2020-05-26 06:37:30,2020-05-26 06:30:00,2020-05-26 06:44:00,0.08,kWh,,14.88888888888889,13.333333333333334,90.6,,3.0,0.0,30.198,0.0,,26,5,2020
Electric usage,2020-05-26 06:52:30,2020-05-26 06:45:00,2020-05-26 06:59:00,0.04,kWh,,15.0,13.61111111111111,91.5,,4.0,0.0,30.2,0.0,,26,5,2020
Electric usage,2020-05-26 07:07:30,2020-05-26 07:00:00,2020-05-26 07:14:00,0.15,kWh,,15.277777777777779,13.88888888888889,91.75,,5.0,0.0,30.2,0.0,,26,5,2020
Electric usage,2020-05-26 07:22:30,2020-05-26 07:15:00,2020-05-26 07:29:00,0.09,kWh,,15.555555555555555,13.88888888888889,90.5,,5.0,0.0,30.2,0.0,,26,5,2020
Electric usage,2020-05-26 07:37:30,2020-05-26 07:30:00,2020-05-26 07:44:00,0.1,kWh,,15.833333333333332,13.88888888888889,89.25,,5.0,0.0,30.2,0.0,,26,5,2020
Electric usage,2020-05-26 07:52:30,2020-05-26 07:45:00,2020-05-26 07:59:00,0.07,kWh,,15.777777777777779,14.0,89.2,,3.6,0.0,30.201999999999998,0.0,,26,5,2020
Electric usage,2020-05-26 08:07:30,2020-05-26 08:00:00,2020-05-26 08:14:00,0.09,kWh,,16.0,14.11111111111111,88.4,,4.2,0.0,30.204,0.0,,26,5,2020
Electric usage,2020-05-26 08:22:30,2020-05-26 08:15:00,2020-05-26 08:29:00,0.05,kWh,,16.22222222222222,14.222222222222223,87.6,,4.8,0.0,30.206,0.0,,26,5,2020
Electric usage,2020-05-26 08:37:30,2020-05-26 08:30:00,2020-05-26 08:44:00,0.06,kWh,,16.444444444444446,14.333333333333334,86.8,,5.4,0.0,30.208000000000002,0.0,,26,5,2020
Electric usage,2020-05-26 08:52:30,2020-05-26 08:45:00,2020-05-26 08:59:00,0.1,kWh,,16.666666666666668,14.166666666666668,85.0,,6.0,0.0,30.21,0.0,,26,5,2020
Electric usage,2020-05-26 09:07:30,2020-05-26 09:00:00,2020-05-26 09:14:00,0.11,kWh,,17.037037037037038,14.074074074074074,82.66666666666667,,5.666666666666667,0.0,30.206666666666667,0.0,,26,5,2020
